sample_id,iou_score
r004s015_96,0.3573
r028s007_101,0.8000
r048s018_99,0.6409
r011s030_86,0.5194
r049s018_81,0.4921
r003s008_78,0.5593
r028s007_69,0.8889
r048s038_74,0.6593
r038s071_53,0.3788
r009s103_140,0.3415
r040s010_103,0.4784
r038s097_119,0.3333
r005s076_98,0.4667
r047s027_61,0.4174
r018s007_108,0.3884
r049s025_44,0.6528
r031s029_97,0.4885
r048s016_96,0.5827
r028s005_122,0.5361
r040s037_92,0.0293
r031s019_116,0.5694
r004s028_114,0.3884
r009s036_104,0.4615
r001s020_21,0.5588
r001s008_66,0.6176
r027s050_101,0.3700
r011s008_85,0.7103
r031s005_59,0.7317
r034s007_48,0.4973
r004s029_148,1.0000
r042s011_77,0.4464
r038s061_115,0.7728
r002s009_101,0.3346
r023s017_127,0.5184
r031s033_133,0.2729
r002s001_98,0.4362
r002s001_115,0.8775
r009s022_55,0.0293
r018s001_115,0.5330
r005s031_35,0.7000
r052s019_16,0.4470
r004s009_62,0.7722
r004s004_142,0.5500
r009s037_91,0.6699
r009s064_78,0.6190
r052s016_92,0.5818
r011s010_81,0.7200
r040s064_87,0.4475
r015s018_29,0.0000
r004s011_139,0.4700
r031s023_71,0.9259
r001s010_90,0.7645
r011s008_73,0.7722
r038s035_60,0.4510
r004s029_137,0.5369
r019s004_83,0.5029
r019s009_84,0.5234
r031s027_76,0.8000
r004s024_109,0.2312
r047s013_77,0.8017
r052s031_102,0.6667
r031s001_84,0.4919
r004s002_64,0.6125
r031s005_56,0.0000
r052s031_109,0.1798
r038s061_67,0.6978
r047s031_54,0.5833
r009s124_114,0.6994
r040s067_102,0.1865
r001s010_89,0.5795
r040s054_61,0.9167
r034s008_100,0.8000
r004s002_93,0.3059
r031s033_137,0.2868
r038s078_73,0.6602
r004s004_64,0.6715
r003s012_111,0.0151
r034s022_77,0.6984
r047s041_51,0.3872
r001s008_69,0.8939
r048s004_136,0.6125
r042s025_102,0.4818
r010s021_89,0.5600
r038s071_81,0.5855
r048s006_14,0.8029
r042s011_88,0.4648
r028s007_95,0.6937
r031s035_107,0.4052
r002s008_60,0.6301
r001s020_74,0.7484
r017s106_84,0.4389
r004s019_126,0.8750
r038s067_39,0.6667
r001s029_80,0.8205
r048s014_45,0.4227
r052s019_99,0.4325
r004s003_132,0.3003
r034s013_131,0.4757
r048s018_97,0.5495
r035s006_80,0.4151
r031s033_77,0.6423
r011s008_88,0.6963
r001s018_58,0.6667
r042s035_87,0.4653
r009s067_142,0.5294
r040s054_93,0.5804
r003s001_86,0.4452
r028s013_72,0.6497
r038s048_87,0.6369
r035s012_71,0.5402
r038s078_101,0.7099
r038s014_78,0.4517
r004s011_42,0.6667
r002s009_103,0.3053
r040s075_92,0.4018
r011s015_107,0.7429
r009s022_63,0.0014
r038s064_99,0.6521
r024s018_72,0.5570
r001s029_115,0.3968
r017s104_79,0.4041
r027s048_61,0.4419
r017s104_132,0.4642
r009s067_77,0.4844
r042s018_92,0.6823
r031s005_62,0.7000
r052s031_115,0.5341
r040s010_128,0.2179
r004s028_74,0.5922
r047s013_84,1.0000
r048s008_71,0.6454
r038s036_75,0.3472
r028s007_82,0.6111
r001s020_83,0.6022
r010s004_80,0.6129
r011s030_107,0.6667
r001s012_76,0.5783
r024s005_129,0.4313
r031s029_55,0.7091
r001s029_93,0.6071
r004s015_79,0.6260
r031s012_87,0.4174
r024s002_130,0.3567
r038s056_96,0.6169
r015s027_74,0.3973
r009s041_35,0.6613
r023s008_107,0.7208
r050s002_68,0.5556
r004s004_62,0.6020
r048s016_106,0.6199
r005s031_113,0.7132
r024s002_111,0.5543
r004s024_60,0.5847
r047s044_71,0.4354
r038s033_61,0.4154
r048s004_100,0.5139
r001s013_97,0.4854
r001s013_87,0.5864
r002s011_83,0.5385
r027s050_75,0.6275
r009s051_48,0.7778
r003s008_59,0.5270
r050s008_74,0.4250
r004s030_124,0.5669
r034s003_88,0.4384
r010s006_106,0.7600
r047s016_110,0.4478
r038s061_104,0.8163
r031s004_73,0.7778
r038s064_96,0.4452
r047s038_67,0.5769
r042s008_107,0.5583
r009s067_71,0.8667
r004s009_93,0.7831
r009s007_106,0.1409
r002s008_48,0.3587
r009s125_107,0.5918
r001s001_127,0.5952
r009s124_124,0.5333
r005s068_69,0.7215
r004s019_114,0.6844
r009s088_81,0.5532
r010s022_101,0.7143
r004s020_149,0.7000
r042s008_106,0.5589
r009s007_35,0.8333
r040s067_65,0.5317
r040s037_71,0.5758
r048s004_118,0.4147
r029s007_88,0.5679
r038s071_71,0.5996
r018s007_59,0.5587
r003s008_47,0.5071
r047s038_81,0.6554
r042s025_65,0.6001
r031s001_93,0.5552
r048s008_98,0.4329
r004s010_59,0.6190
r048s012_94,0.4828
r034s007_56,0.5971
r010s008_73,0.6250
r038s014_112,0.8038
r052s021_107,0.4829
r040s075_129,0.4439
r003s008_71,0.5856
r048s012_116,0.5851
r024s018_92,0.5524
r031s012_65,0.6875
r040s044_127,0.6891
r005s031_45,0.6329
r009s008_52,0.6618
r038s078_127,0.5979
r015s018_44,0.7418
r034s003_98,0.5294
r004s019_129,0.6154
r004s011_102,0.2895
r004s011_106,0.4010
r031s012_78,0.6304
r042s035_64,0.6571
r001s024_93,0.4018
r048s016_91,0.5593
r038s043_107,0.3804
r039s002_71,0.7212
r040s086_35,0.7456
r009s096_89,0.5979
r027s048_63,0.5019
r010s006_111,0.6667
r015s016_63,0.7042
r015s026_109,0.4444
r042s021_36,1.0000
r040s086_43,0.7309
r038s022_75,0.2257
r031s028_55,0.6304
r009s103_127,0.5511
r048s016_43,0.3642
r009s121_71,0.6905
r031s036_89,0.5742
r047s041_88,0.6360
r038s014_74,0.2505
r002s006_129,0.6500
r001s020_44,0.6125
r031s017_73,0.5833
r048s016_68,0.5965
r027s047_86,0.6930
r010s004_84,0.4130
r034s003_58,0.5426
r009s058_97,0.4684
r018s007_92,0.4561
r042s008_121,0.6519
r047s048_27,0.4444
r040s010_124,0.2901
r001s026_86,0.7047
r052s021_144,0.4341
r038s056_121,0.6799
r009s096_100,0.6829
r052s019_119,0.2784
r048s038_93,0.5319
r017s116_118,0.5360
r004s004_130,0.5792
r034s013_118,0.4769
r024s002_104,0.5283
r031s005_128,0.3333
r001s006_95,0.0437
r005s074_123,0.6260
r004s020_103,0.5732
r040s064_72,0.7500
r017s106_105,0.2365
r052s019_19,0.5039
r009s123_65,0.5849
r009s063_67,0.4888
r028s007_128,0.5693
r034s021_120,0.7683
r040s054_74,0.5761
r034s003_85,0.3856
r028s008_95,0.5955
r004s003_48,0.3235
r038s018_98,0.6966
r049s007_66,0.6250
r047s013_86,1.0000
r004s030_145,0.6739
r005s068_137,0.3730
r034s003_66,0.5937
r042s008_76,0.7247
r017s106_94,0.4977
r009s032_99,0.6596
r052s019_13,0.5783
r015s027_78,0.1692
r038s061_141,0.7433
r042s025_121,0.5221
r048s008_35,0.4789
r005s081_105,0.6260
r038s035_64,0.3279
r009s029_78,0.5097
r018s007_73,0.6352
r004s020_105,0.5787
r017s104_80,0.7097
r049s011_104,0.6436
r034s022_81,0.7917
r038s043_133,0.6257
r042s025_59,0.6161
r042s033_71,0.5000
r018s007_143,0.4341
r040s075_131,0.4797
r015s016_61,0.5333
r004s029_146,0.6931
r015s018_30,0.5000
r029s009_105,0.6979
r011s011_78,0.6667
r031s012_99,0.6688
r031s001_72,0.4554
r031s005_78,0.5349
r038s078_27,0.4387
r005s068_90,0.5086
r004s028_147,0.1500
r010s027_103,0.6333
r042s018_59,0.2667
r038s047_99,0.5518
r010s008_78,0.6769
r009s005_37,0.8750
r052s032_100,0.6469
r005s081_122,0.5833
r004s003_80,0.4153
r009s024_127,0.4895
r009s054_90,0.7294
r052s007_102,0.6667
r031s012_98,0.7447
r028s007_125,0.2911
r034s048_106,0.8810
r005s075_93,0.5331
r019s010_84,1.0000
r047s013_83,0.5000
r023s007_80,0.4752
r048s018_88,0.5047
r015s026_98,0.2405
r003s001_94,0.2476
r040s044_131,0.6714
r010s023_72,0.5000
r040s075_135,0.5643
r017s104_62,0.5417
r009s085_84,0.0000
r031s029_63,0.6739
r040s037_38,0.5904
r005s068_88,0.4900
r028s002_87,0.4039
r040s047_109,0.6140
r004s002_80,0.5167
r001s010_52,0.3912
r052s016_67,0.4620
r001s004_130,0.6862
r048s004_99,0.5512
r004s029_59,0.4792
r015s027_41,0.2639
r031s033_136,0.2769
r035s012_78,0.5903
r005s076_87,0.5833
r052s031_18,0.6250
r034s007_112,0.6941
r009s024_111,0.6498
r005s074_75,0.3789
r040s049_58,0.6667
r001s013_59,0.5556
r040s063_54,0.5977
r009s034_58,0.9667
r003s012_68,0.4178
r042s025_49,0.5836
r048s008_60,0.5952
r001s004_23,0.5812
r001s029_113,0.2424
r004s003_60,0.3099
r040s063_61,0.5584
r040s075_108,0.4333
r042s021_75,0.5425
r005s068_134,0.5322
r004s019_70,0.7503
r028s008_102,0.6557
r028s008_122,0.4567
r023s017_145,0.6358
r024s005_92,0.7223
r028s011_30,0.5556
r004s019_40,0.3145
r034s048_62,0.5882
r048s016_95,0.6051
r040s037_75,0.5771
r048s014_43,0.6103
r034s008_93,0.1867
r031s029_100,0.5706
r004s002_84,0.4796
r040s063_53,0.5895
r042s035_76,0.2245
r038s014_67,0.5758
r004s025_79,0.4674
r034s012_31,0.7414
r005s074_114,0.6744
r049s025_47,0.7059
r001s009_121,0.4046
r047s001_114,0.5284
r009s037_59,0.6970
r038s043_98,0.0451
r031s019_81,1.0000
r001s008_55,0.2625
r035s013_65,0.8824
r017s116_95,0.4693
r038s033_104,0.3667
r047s041_46,0.4263
r028s008_118,0.5218
r017s106_75,0.3081
r052s021_119,0.2149
r009s041_44,0.6162
r042s025_148,0.5775
r038s023_88,0.5319
r009s085_130,0.0000
r034s007_39,0.8750
r002s009_69,0.5059
r040s075_66,0.4099
r004s020_89,0.7590
r034s048_109,0.9524
r017s106_96,0.5154
r038s061_90,0.6886
r011s012_96,0.5719
r042s035_108,0.8444
r011s008_84,0.8043
r009s074_109,1.0000
r035s006_101,0.5753
r031s005_132,0.6250
r038s022_92,0.1033
r031s020_118,0.2465
r038s061_151,0.3228
r004s004_65,0.7262
r038s041_95,0.3784
r040s044_75,0.0368
r031s035_68,0.4036
r042s018_102,0.6919
r034s011_72,0.3500
r005s074_148,0.5428
r004s024_101,0.3415
r034s007_98,0.4762
r052s021_131,0.4591
r010s016_101,0.7250
r038s084_94,0.6273
r048s016_57,0.3726
r004s025_117,0.1084
r034s012_27,0.6701
r038s067_41,0.7143
r034s015_92,0.3077
r002s001_100,0.5516
r002s008_53,0.6328
r028s007_93,0.6919
r052s031_94,0.4045
r003s010_25,0.6667
r005s070_74,0.6250
r038s047_69,0.6588
r034s039_120,1.0000
r031s022_114,0.7526
r005s068_73,0.6045
r047s016_109,0.6441
r002s006_128,0.4809
r038s056_120,0.7201
r038s071_99,0.3916
r031s033_135,0.2005
r009s088_85,0.4566
r031s012_94,0.5865
r027s048_121,0.4767
r017s116_119,0.5421
r004s004_116,0.7042
r004s004_54,0.5268
r034s003_93,0.2396
r034s021_100,0.1965
r031s019_143,0.3264
r017s116_80,0.6038
r004s004_137,0.4954
r031s035_126,0.5148
r040s075_79,0.4804
r040s010_82,0.1001
r038s071_110,0.2572
r031s022_139,0.4851
r009s048_41,0.6543
r048s018_68,0.3766
r052s016_70,0.4818
r027s050_77,0.4568
r034s014_91,0.2874
r004s004_90,0.6412
r009s067_92,0.5305
r046s008_48,1.0000
r024s005_150,0.7500
r009s051_103,0.7778
r005s076_83,0.7089
r047s041_132,0.1797
r009s060_96,0.4792
r050s002_62,0.6698
r031s022_98,0.7597
r009s060_106,0.6941
r009s060_109,0.5667
r002s006_89,0.2146
r038s022_67,0.3102
r027s048_127,0.4765
r014s002_128,0.8500
r048s018_140,0.6880
r001s010_73,0.3726
r034s011_81,0.7833
r001s004_25,0.4658
r052s014_66,0.5460
r009s022_49,0.6624
r031s017_87,0.7000
r038s043_113,0.3289
r011s014_78,0.7662
r034s040_96,0.6667
r001s008_35,0.2941
r017s116_134,0.7427
r001s008_105,0.5938
r048s016_145,0.4865
r017s104_93,0.0130
r038s048_98,0.4928
r004s019_80,0.7011
r009s029_67,0.4480
r034s036_30,0.2222
r001s010_101,0.7418
r031s022_50,0.5346
r048s029_72,0.6857
r009s067_115,0.5140
r004s004_23,0.6458
r027s013_96,0.0714
r005s068_108,0.6544
r035s006_96,0.3964
r042s025_43,0.6301
r015s027_81,0.2691
r017s116_107,0.3945
r009s103_116,0.5020
r038s041_82,0.6800
r042s018_78,0.5910
r015s027_85,0.2637
r009s024_82,0.8500
r034s003_40,0.5864
r009s113_109,0.6154
r003s012_83,0.5194
r011s034_100,0.6667
r038s067_40,0.7000
r005s074_89,0.4330
r038s078_96,0.6917
r009s067_122,0.3843
r047s041_61,0.5969
r035s012_28,0.5833
r028s013_104,0.7258
r009s024_92,0.6432
r038s067_83,0.5304
r042s035_104,0.5851
r034s011_74,0.5970
r009s090_60,0.7917
r034s047_82,0.7222
r005s031_79,0.6323
r004s028_94,0.5067
r002s008_88,0.6256
r042s025_101,0.4793
r031s019_136,0.3872
r009s088_108,0.2570
r038s084_76,0.4142
r017s104_61,0.6400
r010s016_106,0.7333
r009s032_57,0.6957
r015s001_81,0.6188
r009s085_109,0.3966
r003s008_73,0.5554
r011s032_95,0.5364
r042s018_56,0.4000
r049s020_77,0.5143
r027s048_68,0.6255
r049s007_69,0.6833
r001s006_99,0.7800
r015s016_86,0.7253
r011s008_96,0.2683
r029s009_77,0.3026
r001s006_85,0.0852
r048s043_83,0.7273
r024s018_58,0.6667
r015s018_31,0.5581
r047s044_76,0.5613
r009s055_80,0.0027
r015s026_80,0.7083
r004s028_99,0.4109
r052s019_72,0.8750
r052s019_143,0.7500
r004s015_39,0.4074
r040s037_36,0.6036
r009s085_23,0.6217
r009s021_103,0.7030
r023s008_30,1.0000
r034s021_99,0.2325
r038s078_46,0.6342
r009s025_47,1.0000
r048s006_26,0.7101
r052s032_69,0.4870
r028s008_60,0.5550
r048s012_120,0.5219
r009s022_44,0.3218
r038s089_114,1.0000
r005s074_78,0.3832
r015s026_93,0.3543
r001s013_105,0.6778
r014s004_136,0.7500
r023s008_86,0.6686
r040s024_83,0.3220
r047s027_84,0.4410
r024s002_108,0.5530
r010s007_86,0.5304
r009s060_79,0.7333
r028s009_83,0.3911
r040s086_48,0.6531
r047s027_97,0.5253
r048s008_63,0.4773
r009s118_71,0.6283
r004s029_127,0.4586
r002s005_89,0.6355
r009s125_34,0.7500
r048s006_19,0.8206
r038s047_93,0.5885
r009s007_97,0.0152
r003s012_52,0.8333
r004s028_88,0.6108
r009s085_117,0.3248
r001s004_143,0.7404
r017s104_57,0.8246
r040s075_99,0.6460
r002s001_85,0.5598
r019s004_142,0.3880
r047s038_58,0.4055
r038s047_104,0.3377
r009s022_79,0.5472
r027s006_95,0.6970
r028s005_113,0.7037
r009s088_78,0.7288
r042s011_86,0.4096
r042s018_111,0.7336
r010s021_90,0.4839
r031s035_108,0.3665
r009s007_88,0.0028
r048s016_116,0.7381
r004s004_85,0.6295
r004s029_84,0.4105
r038s036_64,0.5833
r038s014_143,0.1923
r015s025_90,0.6296
r024s011_71,0.5750
r001s016_80,0.4586
r038s078_118,0.6283
r052s031_103,0.6032
r019s004_134,0.5761
r009s078_123,1.0000
r049s005_18,0.7545
r009s058_93,0.6000
r035s012_57,0.1574
r001s020_102,0.4015
r018s007_53,0.6891
r017s106_38,0.6686
r042s018_112,0.7306
r004s010_97,0.1695
r004s029_68,0.6221
r040s044_71,0.0026
r038s041_85,0.3878
r011s014_97,0.7647
r009s008_94,0.5316
r035s012_46,0.3540
r024s005_105,0.5744
r017s104_63,0.6863
r034s021_102,0.1546
r034s014_118,0.5087
r034s003_84,0.4314
r029s007_41,0.5078
r047s001_112,0.4723
r009s018_112,0.7188
r028s007_103,0.7222
r004s003_77,0.5458
r004s011_58,0.7176
r040s075_127,0.4379
r040s075_149,0.5263
r034s008_92,0.6104
r015s016_77,0.5294
r010s032_95,0.6389
r034s007_90,0.4696
r002s005_98,0.6111
r034s014_90,0.3724
r029s007_34,0.5135
r011s017_113,0.6500
r040s086_41,0.4975
r042s018_125,0.7892
r027s006_85,0.4643
r001s004_32,0.7208
r048s004_64,0.6180
r001s006_81,0.2149
r027s047_66,0.7164
r048s038_60,0.6667
r010s008_81,0.7500
r023s007_109,0.8539
r017s116_84,0.7611
r018s012_99,0.0669
r009s029_68,0.4737
r034s037_59,0.6667
r009s103_115,0.5456
r011s012_56,0.6667
r034s007_128,0.0000
r031s022_85,0.7290
r040s067_52,0.2782
r009s074_100,0.7398
r040s054_101,0.3673
r009s067_140,0.7778
r034s007_88,0.4940
r009s067_106,0.4840
r001s009_97,0.5662
r034s014_99,0.1495
r009s085_45,0.3610
r034s007_61,0.6855
r028s005_115,0.5000
r046s008_40,0.6597
r004s019_72,0.7334
r004s020_58,0.5641
r040s010_117,0.5690
r024s011_59,0.8333
r048s008_108,0.5288
r024s018_98,0.4262
r031s012_81,0.5500
r015s025_67,0.6800
r009s032_86,0.2812
r052s032_116,0.5847
r004s020_63,0.6622
r031s001_95,0.6269
r009s032_36,0.6667
r017s106_86,0.5544
r027s006_96,0.6739
r001s020_67,0.5249
r040s086_68,0.6188
r004s020_81,0.7246
r018s001_123,0.4737
r009s022_100,1.0000
r031s033_104,0.2605
r035s006_99,0.4461
r048s006_22,0.7915
r009s007_96,0.0306
r038s014_101,0.6432
r052s031_104,0.6021
r038s048_48,0.6349
r003s001_124,0.6250
r038s067_115,0.6250
r009s103_76,0.1512
r038s014_87,0.5871
r052s019_76,0.6842
r031s028_116,0.6250
r009s078_91,0.6939
r009s103_61,0.7273
r001s009_92,0.4977
r004s029_123,0.3994
r040s054_85,0.5723
r031s033_140,0.3832
r031s028_62,0.3443
r011s014_82,0.5714
r009s086_114,0.7153
r038s056_81,0.5836
r031s027_73,0.5714
r042s025_34,0.5331
r011s030_110,0.2500
r004s025_90,0.5431
r004s028_145,0.5918
r034s047_78,0.5957
r040s024_135,0.2970
r038s071_115,0.4385
r042s011_72,0.7778
r047s041_68,0.5908
r009s018_117,0.6842
r038s056_85,0.5985
r048s008_92,0.4168
r047s044_99,0.5740
r047s038_74,0.6275
r048s014_47,0.6935
r034s008_99,0.7778
r003s008_56,0.5040
r004s019_76,0.6433
r031s001_28,0.5000
r031s004_97,0.8061
r005s075_66,0.7831
r017s116_136,0.7025
r023s007_103,0.8047
r031s028_89,0.5139
r009s063_76,0.6333
r017s116_145,0.0299
r047s044_95,0.5475
r034s040_82,0.6408
r047s038_57,0.3507
r031s023_73,0.6250
r009s062_71,0.7083
r040s063_60,0.2171
r042s008_113,0.6726
r023s008_138,0.6952
r001s038_15,0.0000
r047s016_39,0.6279
r048s018_95,0.5304
r009s051_41,0.5375
r023s008_134,0.6420
r038s061_78,0.6638
r040s044_65,0.5887
r004s015_97,0.5410
r005s076_45,1.0000
r028s008_92,0.5251
r003s001_88,0.2640
r028s011_28,0.3750
r040s010_129,0.2061
r040s067_100,0.0463
r040s037_106,0.6734
r031s004_74,0.6739
r042s033_111,0.6422
r047s038_48,0.4605
r002s011_138,0.4206
r031s019_79,0.9167
r004s030_143,0.3690
r048s006_18,0.8333
r005s081_120,0.7500
r038s014_95,0.6376
r004s011_64,0.6072
r015s026_113,0.3750
r001s010_70,0.4207
r040s049_45,0.6351
r017s106_109,0.4068
r048s012_90,0.5889
r034s026_69,0.6979
r035s012_54,0.6068
r009s055_93,0.7540
r038s048_37,0.1441
r024s018_94,0.6972
r048s016_88,0.5707
r018s001_92,0.5197
r034s014_77,0.5094
r047s031_125,0.8000
r048s008_51,0.4120
r031s033_84,0.6803
r034s013_67,0.3970
r048s008_97,0.4089
r034s013_81,0.4374
r003s001_108,0.2313
r028s008_97,0.6321
r031s019_78,1.0000
r018s007_142,0.0291
r004s025_125,0.0852
r031s004_68,0.7391
r052s016_56,0.6250
r024s002_148,0.6875
r001s030_94,0.7407
r040s067_91,0.5326
r048s012_123,0.4632
r038s097_109,0.6209
r034s013_61,0.7471
r048s004_111,0.3104
r018s007_128,0.5167
r011s021_70,0.3333
r028s007_140,0.6964
r004s029_86,0.2898
r001s017_33,0.7143
r031s033_60,0.6207
r001s010_91,0.7536
r038s018_72,0.6667
r004s028_109,0.3191
r009s099_89,0.6538
r040s075_138,0.5469
r009s008_99,0.5745
r040s044_69,0.0318
r038s056_124,0.6877
r014s002_129,0.9200
r018s012_120,0.4109
r034s013_150,0.6929
r047s001_138,0.4909
r038s035_63,0.4083
r028s002_103,0.4774
r038s036_84,0.2628
r038s014_129,0.4194
r034s003_92,0.1590
r038s018_107,0.5227
r042s011_101,0.3286
r004s015_102,0.3403
r010s001_104,0.4798
r009s007_85,0.0111
r034s014_120,0.6833
r038s041_104,0.5988
r017s116_100,0.4143
r005s074_104,0.5474
r031s023_68,0.0000
r028s007_124,0.4759
r011s012_65,0.6364
r038s089_110,0.4418
r019s008_71,0.4949
r023s017_105,0.0000
r029s009_102,0.6023
r009s078_81,0.9118
r004s009_70,0.6740
r039s002_85,0.4720
r049s007_74,0.6559
r038s016_95,0.8000
r034s026_128,0.4891
r017s104_120,0.4253
r052s032_92,0.4243
r009s078_84,1.0000
r031s012_100,0.8055
r004s003_118,0.1368
r009s087_70,0.2881
r004s009_92,0.6206
r028s008_84,0.5564
r031s012_92,0.5665
r048s018_103,0.6501
r038s043_105,0.3492
r003s012_65,0.3736
r009s103_141,0.6562
r002s006_67,0.6073
r009s007_62,0.6257
r009s037_65,0.4840
r031s029_71,0.7500
r038s082_88,0.4967
r042s033_102,0.2798
r019s010_58,1.0000
r001s009_136,0.4733
r001s012_114,0.7657
r040s086_115,0.0186
r004s003_88,0.0295
r048s012_79,0.7064
r024s018_113,0.4444
r011s032_78,1.0000
r040s044_150,0.1875
r034s007_89,0.5401
r031s028_109,0.6316
r009s113_17,0.5714
r028s007_133,0.2738
r048s018_143,0.4675
r009s024_98,0.2233
r005s081_75,0.7313
r047s027_77,0.5144
r031s031_78,0.5357
r009s121_34,0.7600
r040s086_117,0.0013
r002s006_110,0.1416
r027s050_110,0.6923
r034s021_106,0.3304
r005s075_79,0.7747
r001s020_33,0.5137
r001s030_96,0.7778
r052s016_80,0.4608
r009s021_93,0.7288
r002s011_116,0.4770
r024s011_80,0.4844
r047s041_110,0.5686
r048s008_59,0.5800
r038s048_76,0.3422
r009s067_70,0.8000
r009s053_31,0.6818
r038s033_76,0.5263
r009s032_72,0.7500
r040s037_45,0.5016
r049s024_34,0.5333
r001s030_128,0.5703
r011s017_96,0.8046
r023s008_81,0.4664
r048s012_81,0.7353
r031s031_81,0.3542
r052s031_90,0.2365
r042s035_105,0.6200
r024s011_68,0.4919
r031s023_57,0.8220
r034s007_64,0.7133
r027s050_74,0.6071
r009s074_75,0.6667
r001s030_138,0.5143
r024s018_91,0.5330
r040s010_97,0.3104
r009s086_117,0.6022
r023s017_87,0.4375
r005s068_81,0.7446
r040s010_93,0.2712
r011s012_111,0.8500
r052s021_106,0.4517
r024s018_102,0.6246
r009s060_110,0.0000
r009s022_47,0.4620
r048s038_104,0.5810
r005s075_52,0.5745
r009s034_56,0.5500
r052s021_155,0.6696
r031s029_96,0.7360
r048s016_77,0.4684
r003s008_95,0.5095
r034s011_87,0.5865
r034s011_99,0.1419
r039s003_84,0.6364
r042s008_147,0.7097
r001s029_118,0.5694
r031s033_147,0.6667
r038s022_104,0.2785
r031s004_118,0.8125
r040s054_108,0.6111
r048s016_126,0.7327
r017s116_76,0.6591
r003s001_83,0.3588
r047s044_102,0.6992
r004s029_75,0.4286
r031s033_132,0.1233
r027s013_74,0.7143
r038s014_144,0.1429
r052s019_110,0.3978
r023s017_103,0.0000
r028s007_134,0.3810
r011s017_111,0.9000
r019s004_75,0.4779
r001s013_89,0.2627
r038s084_121,0.6008
r049s011_109,0.6149
r040s049_48,0.4483
r010s008_95,0.6200
r031s014_38,0.8250
r038s014_110,0.7254
r004s015_101,0.3835
r005s031_95,0.6843
r027s047_92,0.4529
r017s106_33,0.6331
r001s017_34,0.4667
r009s086_118,0.7500
r049s024_46,0.5000
r009s024_115,0.6026
r015s026_85,0.5597
r001s030_132,0.4647
r034s015_116,0.6667
r001s010_108,0.6397
r034s003_82,0.3956
r040s064_64,0.8333
r005s081_106,0.6667
r035s006_64,0.6580
r029s007_78,0.4727
r038s023_77,0.4500
r047s018_98,0.5382
r004s011_82,0.3914
r035s012_67,0.5625
r009s113_113,0.6579
r046s008_52,0.2857
r002s006_97,0.0194
r038s033_105,0.2750
r002s006_73,0.4853
r009s086_81,1.0000
r028s007_115,0.6071
r040s010_67,0.0000
r004s024_58,0.4393
r024s018_80,0.3229
r040s064_59,0.5357
r034s013_80,0.4166
r031s028_58,0.3990
r048s018_134,0.7034
r011s014_84,0.6333
